user_id,pay_days,repay_days
368655805,10,10
368655872,10,50
368656788,10,12
368657349,15,15
368657381,30,88
368657494,10,10
368657679,15,15
368657918,15,15
368658201,30,30
368658288,10,62
368658897,10,18
368659375,10,15
368659847,10,11
368660173,30,30
368661687,15,26
368661721,15,19
368661738,30,30
368661800,15,17
368661852,30,30
368661922,90,90
368662078,30,30
368662149,10,15
368662553,15,33
368662584,30,30
368662595,30,103
368662603,15,15
368662634,15,30
368662771,15,15
368662789,15,15
368663002,10,11
368663036,10,15
368663202,30,32
368663313,10,12
368663491,30,30
368663506,10,14
368663694,30,30
368663756,10,73
368663996,15,39
368664022,10,86
368664032,10,11
368664398,10,19
368664877,15,15
368665750,15,28
368665804,15,16
368666053,15,15
368667301,30,30
368667432,15,15
368667434,15,15
368667519,30,30
368667546,30,30
368667947,30,68
368668366,10,11
368668792,10,48
368668927,15,24
368669326,15,30
368669577,30,54
368669584,10,63
368669601,10,40
368669603,30,30
368669611,30,30
368669613,30,30
368669702,15,16
368669768,10,82
368669912,10,11
368670714,10,14
368670717,10,41
368670813,10,11
368671654,30,34
368671779,10,22
368671963,30,33
368672129,30,30
368672508,10,11
368672756,10,25
368672816,30,30
368673185,15,15
368673239,15,15
368674124,10,50
368674204,15,15
368674588,15,15
368675190,10,36
368675551,30,30
368675914,15,15
368676111,10,47
368676190,10,11
368676428,15,15
368676584,15,16
368676807,15,23
368677004,15,45
368677106,10,106
368677112,15,16
368677482,15,50
368677994,15,15
368678286,10,10
368678685,10,50
368678774,15,15
368679409,15,15
368679857,10,11
368680139,30,45
368680214,30,33
368680711,10,12
368680732,10,16
368681047,10,32
368681275,15,15
368681401,10,51
368681686,10,27
368682230,10,10
368682547,10,14
368682610,15,15
368682628,10,18
368683058,15,15
368684076,15,15
368684214,10,13
368684322,15,20
368684583,15,25
368685279,30,30
368685549,30,39
368686423,10,13
368686501,15,15
368686702,10,23
368686947,15,15
368687117,15,18
368687166,30,30
368687344,30,30
368687350,30,31
368687674,90,90
368688477,15,15
368689377,30,60
368689904,30,60
368690022,30,30
368690437,15,15
368690512,90,114
368690851,15,30
368690935,15,15
368691210,10,11
368692208,30,30
368692652,10,19
368692720,10,29
368692771,15,15
368693299,15,16
368693308,15,15
368694332,30,61
368694463,15,15
368695287,30,30
368695629,10,14
368695869,10,11
368696013,15,15
368696715,10,10
368696988,15,15
368697688,10,91
368698346,30,35
368699039,15,15
368699562,30,30
368699998,15,15
368700109,30,30
368700428,30,49
368700455,30,62
368700484,10,10
368700551,10,10
368700558,15,15
368700667,10,67
368701192,15,18
368701248,30,30
368701795,10,78
368701899,10,11
368702116,15,15
368702228,15,17
368702256,15,15
368702389,15,15
368702601,15,19
368702766,10,42
368702938,10,45
368702996,30,30
368703005,10,34
368703143,30,30
368703764,15,15
368703927,30,30
368703950,30,98
368703956,10,10
368703963,15,15
368703972,15,15
368704582,15,16
368704607,10,10
368704648,30,30
368705130,10,52
368705636,30,30
368706286,10,24
368707125,10,47
368707285,15,16
368707623,15,16
368707813,10,46
368707832,30,30
368708244,30,82
368709889,15,15
368710044,10,10
368710190,30,31
368711031,10,71
368711070,15,17
368711084,10,20
368711642,10,10
368711785,30,91
368711899,15,15
368712849,15,39
368713377,30,30
368713382,10,21
368713655,30,33
368713772,15,16
368714076,10,10
368714841,10,38
368715437,30,40
368715536,15,31
368715636,15,15
368715648,10,59
368715956,15,15
368716092,15,15
368716543,15,15
368716658,10,11
368716773,15,16
368716807,90,120
368716887,15,15
368717192,10,10
368717444,30,30
368717506,10,68
368717965,10,10
368718077,90,120
368718384,15,15
368718992,30,33
368719293,30,30
368719681,10,41
368720675,15,15
368720875,10,39
368720944,90,90
368721032,30,30
368721232,15,16
368721620,30,31
368722219,15,34
368722317,30,60
368722602,30,30
368722839,30,45
368723486,30,33
368724609,10,10
368724811,30,47
368725635,30,58
368726001,10,18
368726137,15,15
368726404,10,14
368726920,15,18
368727097,30,32
368727243,30,31
368727362,10,15
368727729,10,22
368728064,10,66
368728217,10,42
368728955,10,22
368728974,15,15
368728976,30,30
368729041,10,10
368729174,10,40
368729346,10,11
368729566,10,19
368729581,15,15
368729763,30,32
368729801,30,30
368730657,15,20
368731000,10,10
368731707,30,30
368731912,15,15
368732649,10,12
368732703,10,10
368732823,30,30
368732921,30,30
368733181,15,15
368733391,10,11
368733538,30,30
368734137,15,19
368734147,30,30
368734252,15,15
368734407,10,10
368734428,15,18
368734483,30,32
368734705,15,19
368734925,10,94
368735039,10,10
368735307,10,81
368735463,10,10
368735841,15,15
368735845,30,31
368735856,10,13
368735907,15,16
368736252,15,15
368736308,30,37
368736811,10,10
368736923,15,21
368737352,30,31
368737689,10,11
368737861,10,10
368738152,30,30
368738438,10,90
368739465,10,21
368739888,15,19
368740033,30,30
368740381,30,120
368740391,10,14
368740559,30,90
368740874,10,65
368741138,15,18
368741749,15,22
368742317,30,31
368742664,10,29
368742821,10,21
368742943,15,21
368743138,10,10
368743254,10,21
368743444,15,15
368743660,10,76
368743863,15,35
368744018,10,38
368744357,30,32
368744444,30,30
368744555,30,57
368745348,15,15
368745995,15,15
368746151,30,30
368746354,10,12
368746605,10,36
368746731,10,10
368746794,30,32
368746889,30,31
368747541,15,32
368748109,90,90
368748190,30,40
368748287,10,54
368748289,30,32
368748947,15,18
368748949,30,30
368751331,15,16
368751826,30,33
368752073,15,17
368752185,15,15
368753011,15,15
368753730,10,25
368754410,30,30
368754934,30,30
368755381,10,119
368755749,10,18
368755825,10,10
368755967,15,35
368756788,15,15
368757086,180,180
368757458,10,114
368757855,30,30
368758494,10,10
368759286,10,43
368759357,15,16
368760225,15,15
368760684,15,15
368760820,15,16
368761673,30,31
368762782,30,30
368762789,15,30
368762816,10,13
368763505,15,15
368764479,15,18
368764948,90,90
368765573,10,10
368765584,15,15
368766155,30,41
368766452,30,30
368766486,15,15
368767013,30,90
368767057,30,40
368767325,15,32
368767548,10,11
368767621,30,30
368768087,15,15
368768289,30,30
368768877,10,10
368769115,10,42
368769355,30,31
368769388,10,14
368769514,30,63
368769574,15,19
368769739,15,15
368769805,15,28
368770386,10,10
368770495,90,95
368770740,15,17
368770745,30,30
368772000,30,38
368772261,15,15
368772817,90,90
368773713,10,10
368773985,10,10
368774706,10,10
368774830,30,30
368775372,15,15
368775924,15,15
368776003,15,15
368776108,15,16
368776186,15,39
368776521,10,21
368776557,10,11
368777689,30,45
368778266,15,15
368778978,15,15
368779278,15,16
368780397,10,18
368780650,15,26
368780721,30,30
368781127,10,27
368781948,10,30
368782117,10,69
368782688,15,15
368783279,30,30
368783431,30,30
368783639,30,35
368783746,15,20
368784417,30,30
368784650,15,15
368784684,30,30
368784779,10,10
368785738,30,30
368786047,15,15
368786642,10,86
368786899,30,30
368787225,30,31
368787342,10,45
368787661,30,31
368787930,30,30
368788049,10,10
368788176,15,24
368788707,10,10
368788713,30,30
368788997,15,30
368789647,30,30
368790169,30,43
368790357,30,60
368790839,15,16
368790946,90,90
368791100,15,19
368791298,15,16
368791618,30,30
368791787,30,38
368792104,10,10
368792458,30,30
368792920,10,54
368792982,10,10
368793617,30,30
368794568,30,30
368794747,15,15
368794888,10,33
368795097,30,36
368796313,15,15
368796341,10,64
368796875,15,17
368796938,15,19
368797867,30,33
368797921,15,15
368798046,15,16
368799906,15,16
368799999,10,11
368800607,15,16
368800741,10,40
368801160,10,12
368801360,10,21
368802206,10,42
368802911,10,10
368803260,15,15
368803352,30,31
368803353,10,16
368803459,15,38
368803739,15,19
368804939,15,15
368805146,10,13
368805514,15,20
368805592,15,15
368805616,15,23
368806107,15,17
368806587,15,16
368807474,15,15
368807936,10,27
368808966,15,15
368809078,15,15
368810458,15,16
368811243,10,49
368811353,10,38
368811854,10,31
368812954,30,30
368813813,10,60
368813821,15,29
368813860,30,31
368813896,10,49
368814408,15,15
368814671,10,10
368814745,30,30
368814913,30,31
368815247,30,30
368815771,15,15
368816021,10,21
368816093,15,16
368816198,30,30
368816363,15,21
368816467,30,88
368816825,15,45
368816968,30,35
368817195,30,30
368817618,15,15
368818327,15,15
368818510,15,15
368818942,10,11
368819179,10,55
368819193,10,93
368819471,30,31
368819776,15,38
368820509,10,80
368820955,30,31
368820999,10,60
368821361,10,30
368821416,10,17
368821985,10,42
368822047,10,89
368822122,90,90
368822128,30,101
368822204,10,10
368822991,15,16
368823646,15,15
368823861,10,12
368823949,15,15
368823978,10,16
368824214,10,10
368824671,10,26
368824724,10,66
368825352,30,61
368825812,15,45
368826165,10,14
368826691,30,30
368828216,30,30
368828277,30,47
368828365,15,22
368828614,10,41
368828668,30,30
368828739,15,15
368828960,30,30
368829275,15,15
368829632,15,15
368831208,10,16
368831636,30,41
368831870,30,30
368832157,15,15
368832844,10,10
368833270,10,10
368833419,30,30
368833677,15,20
368833848,15,17
368834065,10,12
368834091,15,25
368834295,15,15
368834402,15,20
368834748,15,20
368835321,30,30
368836004,10,103
368836006,10,12
368836658,30,35
368837210,30,32
368837389,10,49
368837625,30,30
368837877,10,10
368838281,15,15
368838305,15,21
368838356,10,27
368838452,15,15
368838775,15,23
368838904,30,32
368839049,30,32
368839401,10,10
368840417,15,16
368841284,30,30
368842150,30,30
368842408,15,17
368842645,30,30
368842666,15,15
368843482,10,10
368844440,10,33
368844703,10,11
368844724,30,30
368845032,15,15
368845145,10,12
368846096,10,12
368846164,10,10
368846352,10,11
368846528,30,31
368846793,30,39
368847031,10,40
368847646,30,30
368847765,30,30
368848471,10,11
368848716,10,14
368848766,30,30
368849237,10,11
368849388,30,31
368849655,15,30
368849663,90,90
368849685,10,10
368849703,30,41
368849994,15,20
368850028,30,30
368851771,10,13
368852009,10,13
368852290,30,30
368852435,15,21
368852732,30,30
368852766,30,64
368853338,15,15
368853867,30,31
368854449,30,32
368854502,30,83
368854505,30,30
368855285,30,30
368855376,30,30
368855602,15,15
368856090,15,15
368856605,10,10
368856870,10,72
368857420,15,35
368858050,30,30
368858171,15,15
368858449,15,27
368858545,15,15
368859204,10,54
368859271,10,66
368859775,10,10
368859894,30,35
368860197,10,10
368860398,15,15
368860475,10,76
368860596,10,10
368860885,30,30
368861050,30,30
368861094,10,108
368861133,10,10
368861716,10,52
368861844,15,19
368861986,15,16
368862165,15,15
368862266,30,31
368862780,15,15
368863328,30,31
368863365,10,13
368863478,15,17
368863540,30,30
368863565,30,60
368863954,15,30
368864618,15,17
368865370,30,30
368865461,15,15
368865567,10,10
368865963,10,57
368866112,30,31
368866788,15,17
368867326,15,15
368867398,10,55
368867874,30,30
368867916,30,30
368868369,30,30
368868381,15,15
368868730,10,33
368870060,10,12
368870075,15,18
368870154,10,10
368870728,30,31
368870832,15,22
368870914,10,26
368871160,10,11
368871601,10,52
368871616,10,28
368871836,30,36
368872226,30,31
368872304,30,101
368872641,15,15
368872678,10,33
368872693,10,77
368873087,10,70
368873225,30,30
368873468,15,15
368873653,10,18
368873682,15,15
368873787,10,81
368873862,30,30
368873869,15,15
368874149,30,31
368874420,30,30
368874560,10,14
368874563,15,23
368874931,15,15
368875436,30,31
368876464,15,15
368876778,30,58
368876961,15,15
368877519,10,10
368877598,90,90
368877795,10,34
368878817,10,74
368879333,10,31
368879539,10,10
368879687,15,15
368879810,10,14
368879944,30,37
368880023,15,15
368880396,10,12
368880407,30,37
368880489,15,16
368880531,30,30
368880653,15,17
368880934,15,17
368881340,30,30
368881565,30,30
368881856,30,30
368881877,10,18
368882070,15,15
368882680,30,36
368882788,15,28
368883044,15,16
368883112,15,15
368883204,15,15
368883486,10,21
368884190,15,21
368885478,15,16
368885581,10,49
368885799,30,30
368885847,30,55
368885899,10,10
368886024,15,15
368886281,10,10
368886316,15,15
368886317,10,11
368886441,15,16
368886474,10,15
368886495,15,17
368886536,10,33
368886722,30,33
368887358,10,11
368887763,30,30
368889340,15,27
368889373,10,10
368889411,15,49
368890098,10,93
368890137,10,71
368890331,15,16
368890423,10,11
368890566,30,34
368890567,30,47
368890612,15,15
368891321,15,16
368891368,10,10
368891677,15,15
368893032,15,41
368893052,10,27
368893710,15,33
368894462,10,88
368894719,10,18
368895412,15,15
368895441,15,30
368897927,10,29
368898550,15,20
368898787,15,15
368899094,10,71
368899444,30,45
368900543,15,15
368901518,30,33
368901526,30,30
368901971,10,84
368902575,10,10
368902580,30,31
368902823,10,81
368903067,10,13
368904318,15,15
368904775,10,81
368905254,10,58
368905397,10,20
368905418,10,12
368905421,10,77
368905672,10,15
368905675,15,30
368906102,10,10
368906363,10,10
368909096,30,30
368909390,15,44
368909391,10,19
368909395,10,10
368909721,10,17
368909807,30,30
368910420,15,15
368910442,15,16
368910449,10,14
368910510,10,68
368910533,15,27
368911488,15,15
368911553,10,50
368911733,15,18
368911812,10,58
368912061,90,92
368912422,30,30
368912623,15,15
368913649,10,63
368913650,30,45
368914757,10,10
368915522,10,60
368915999,30,30
368916120,30,30
368916539,10,10
368918775,10,59
368919000,30,30
368919403,15,15
368920165,15,17
368920373,10,79
368920622,15,35
368921189,10,30
368921243,90,90
368922300,15,15
368922302,30,30
368922870,15,19
368923107,15,21
368923298,10,10
368923304,15,15
368923321,15,18
368923447,10,10
368923472,30,30
368923692,10,39
368923835,15,15
368923879,30,30
368924316,30,31
368924385,30,31
368924476,30,30
368924487,15,31
368924538,15,20
368925476,10,22
368925750,10,19
368925804,30,30
368925931,30,31
368927573,10,12
368927850,15,15
368927869,10,28
368927889,30,30
368927968,15,15
368928235,30,31
368928461,30,30
368929240,15,19
368929812,15,15
368930090,15,16
368930461,10,18
368930587,10,47
368931142,30,31
368931305,15,75
368931406,15,16
368931875,30,30
368932261,15,21
368932358,10,20
368932468,30,30
368932891,10,40
368932923,30,43
368933132,30,30
368934010,10,10
368941082,15,15
368942265,15,15
368942884,10,68
368943654,10,65
368944174,10,15
368945301,30,30
368945647,30,31
368945790,10,11
368946016,15,18
368946894,30,31
368947473,10,10
368948419,30,31
368948421,30,31
368948436,30,30
368948573,30,30
368948757,15,15
368948883,30,32
368949713,10,14
368949946,30,31
368950591,365,365
368951117,15,17
368951463,15,25
368951580,30,30
368951945,30,34
368951955,30,32
368952115,30,85
368952127,15,32
368952358,15,15
368952407,15,15
368952480,15,15
368952584,15,17
368952833,10,36
368952988,30,30
368953206,15,15
368953394,10,53
368953506,15,15
368954061,30,30
368954460,30,30
368954613,30,30
368954790,30,30
368954881,30,30
368955733,30,30
368955907,15,15
368956492,10,11
368956793,10,12
368957552,15,21
368958301,10,10
368958674,15,23
368959620,15,19
368960216,15,16
368960256,10,10
368960604,30,61
368960673,15,25
368960762,15,27
368961672,10,83
368961688,15,30
368961793,30,30
368962054,15,15
368962265,15,30
368962337,15,15
368962854,10,27
368963164,15,20
368964286,10,13
368964312,15,15
368964649,10,10
368964751,10,27
368965340,15,16
368965629,15,16
368966170,10,15
368966378,10,26
368966817,15,24
368966869,10,10
368968894,15,16
368969208,15,32
368969656,15,15
368969749,30,30
368970073,15,20
368970157,10,10
368970582,15,16
368970865,30,37
368971381,30,30
368971940,15,16
368972157,15,20
368974396,10,11
368975575,15,20
368975882,15,15
368975961,15,15
368976683,15,31
368977917,10,12
368977972,10,22
368978176,15,15
368978694,15,17
368980202,10,74
368980873,30,34
368981486,10,10
368981636,30,30
368981886,30,31
368981895,10,24
368982349,10,11
368982615,30,30
368983193,30,30
368983204,30,61
368983385,30,30
368983952,15,25
368983961,15,16
368984552,15,30
368984669,30,30
368984875,90,90
368984939,10,86
368985265,10,15
368985491,15,15
368985652,30,46
368985673,30,30
368985950,30,34
368985974,15,17
368986017,10,11
368986215,30,39
368988720,15,16
368988893,30,30
368989139,15,15
368989165,15,22
368989234,30,30
368989235,10,22
368990499,15,38
368990831,15,15
368991065,30,31
368991137,15,15
368991900,30,30
368993146,30,30
368993166,15,15
368994592,15,31
368994831,15,17
368995386,30,30
368995904,10,35
368996710,15,15
368997786,15,19
368998590,10,51
368998751,30,35
368999106,15,20
368999341,10,40
368999808,30,30
368999862,10,10
368999964,15,17
369000159,15,31
369000708,10,31
369000876,10,101
369001559,10,51
369001608,10,25
369002099,10,10
369002983,15,21
369003295,10,52
369003541,10,19
369003794,30,30
369004765,15,16
369005337,15,20
369005411,10,10
369005615,10,31
369005757,10,17
369006999,15,22
369007611,10,40
369008936,15,43
369009099,30,30
369009273,30,34
369009752,30,30
369010360,15,17
369010701,30,30
369010862,30,44
369011182,15,15
369011604,10,43
369012929,30,30
369013245,10,17
369013395,10,53
369013421,10,52
369013694,10,10
369014041,10,24
369014556,30,38
369014800,10,49
369014875,30,34
369015053,10,25
369015437,30,30
369015516,10,10
369016325,30,46
369016461,30,30
369016605,30,30
369016891,15,15
369017071,30,30
369017798,10,28
369018005,10,13
369018036,10,11
369018054,15,21
369018275,10,10
369018789,10,10
369018900,15,15
369018946,30,30
369018954,15,15
369019964,30,30
369019995,10,66
369020100,15,16
369020575,30,30
369021261,10,10
369021276,30,30
369021366,30,30
369021607,15,18
369021656,10,55
369021998,10,23
369022225,30,37
369022440,10,10
369022919,30,31
369023080,15,20
369023564,15,15
369023686,15,17
369023719,30,30
369023740,30,31
369023759,15,15
369023822,10,52
369023851,10,27
369024800,15,15
369025055,15,15
369025104,15,39
369026518,30,36
369027256,10,10
369027317,10,32
369027511,15,23
369027840,30,30
369028151,30,30
369028339,30,30
369028705,30,39
369029585,10,10
369029907,30,32
369030104,10,11
369030251,30,32
369030258,15,31
369030524,10,213
369031180,30,33
369032341,15,45
369032696,10,15
369033209,30,30
369033910,15,17
369034001,15,19
369034167,30,35
369034575,10,95
369034959,10,32
369034990,15,15
369035284,15,15
369035649,10,10
369035697,30,31
369036017,10,72
369036431,10,11
369036460,15,15
369036615,10,10
369036927,10,66
369037245,15,23
369037459,10,51
369037577,15,15
369037617,15,15
369038082,15,15
369038138,15,16
369038479,10,16
369038875,15,17
369039223,15,20
369040021,15,16
369040730,15,16
369041161,15,15
369041558,15,16
369041693,15,15
369041819,10,68
369042113,30,30
369043230,15,15
369043407,10,10
369043656,15,15
369043821,10,10
369044497,30,50
369045169,15,27
369045762,30,30
369045770,15,15
369045948,15,15
369046935,10,43
369047539,30,30
369047738,10,10
369048102,15,15
369048153,30,30
369048285,15,21
369048673,10,10
369048892,10,16
369049050,30,30
369049086,30,31
369049379,30,33
369049986,10,47
369050077,10,24
369050419,15,16
369051947,10,12
369051964,15,30
369052063,15,15
369052172,30,31
369052508,10,19
369052608,30,30
369053181,30,31
369053202,15,15
369053316,30,30
369053364,15,25
369053633,10,41
369053998,15,15
369054382,15,16
369054997,30,30
369055090,10,10
369055819,15,19
369056039,15,15
369056919,15,15
369057224,15,15
369057347,10,27
369057418,10,10
369057533,15,15
369058502,30,31
369058698,15,16
369059156,15,22
369059322,30,30
369059394,15,15
369059584,10,15
369059790,30,52
369059832,10,24
369059836,30,30
369059925,15,28
369060110,15,15
369060456,30,30
369060910,15,27
369061615,10,10
369062554,30,30
369062709,10,45
369062937,10,55
369062973,15,15
369064419,10,11
369064746,30,31
369065141,10,42
369065203,10,10
369066156,10,10
369066731,15,27
369067091,30,40
369068098,10,64
369068268,10,10
369068360,10,22
369068783,15,34
369069009,30,30
369070506,10,10
369071863,15,26
369072107,10,86
369072416,10,11
369072538,10,10
369072590,30,34
369073315,30,30
369073522,10,11
369073695,10,49
369074234,30,30
369074497,15,15
369074749,10,13
369074812,15,26
369074845,30,32
369075086,15,32
369075219,15,17
369075911,10,11
369075974,10,10
369076565,10,26
369076751,30,30
369076765,15,15
369077205,30,33
369078177,10,10
369078678,15,16
369078860,30,34
369078871,30,30
369079584,15,15
369079754,10,25
369080456,10,10
369080559,10,12
369080583,15,15
369081301,10,12
369082061,10,10
369083570,15,15
369083987,30,30
369084247,10,47
369085036,30,30
369085229,30,33
369085800,30,47
369085875,15,16
369086040,10,11
369086258,30,32
369086289,15,17
369086312,15,16
369086502,30,30
369086589,15,15
369087025,10,51
369087960,10,10
369088460,30,32
369088641,30,30
369090010,10,29
369090137,15,15
369091425,30,53
369091780,30,30
369091795,15,15
369092139,15,20
369092645,15,22
369093017,10,10
369093028,10,16
369093573,30,60
369093676,10,25
369094676,15,18
369095364,30,30
369095444,15,16
369095693,30,31
369098282,30,41
369098514,15,16
369098823,30,42
369098889,10,10
369099116,10,37
369101659,30,48
369102084,30,30
369102826,10,29
369103036,15,15
369103637,15,16
369103707,15,15
369103727,10,10
369104115,30,30
369104400,15,15
369105068,15,45
369105498,10,10
369105708,10,31
369105952,10,28
369106644,10,27
369107282,30,88
369107609,10,36
369107805,10,20
369108642,10,12
369109271,30,62
369109530,15,20
369109833,10,10
369109949,30,30
369110887,30,30
369111299,15,19
369111332,30,36
369111470,30,35
369112107,10,17
369112721,15,18
369113021,15,15
369113446,10,11
369113516,30,31
369114193,15,16
369114505,15,15
369114518,10,21
369114542,10,13
369114976,30,30
369115024,10,73
369115323,15,15
369115342,10,73
369116201,15,15
369118809,30,41
369119064,30,36
369119128,10,20
369119413,10,13
369120771,30,32
369120775,30,30
369121610,30,31
369122033,10,14
369122070,90,90
369122880,10,22
369123050,10,30
369123366,10,73
369124467,15,15
369125462,30,30
369125759,15,16
369125783,15,17
369126169,10,10
369126986,10,10
369128704,10,26
369129541,15,15
369129543,15,17
369130100,10,10
369130995,15,43
369131080,10,10
369131431,10,12
369131469,10,29
369131695,10,17
369131874,15,15
369132157,10,10
369132328,30,30
369132331,10,83
369132403,15,15
369132594,15,19
369133462,15,19
369133823,15,42
369133928,10,17
369133969,15,15
369134033,10,30
369135126,30,30
369135133,10,52
369135863,30,31
369136376,15,33
369137160,30,30
369137362,15,16
369138584,10,17
369138830,10,20
369139021,30,30
369139104,15,22
369139680,10,10
369139804,15,15
369139859,15,16
369140231,10,46
369140320,15,15
369140414,15,15
369140578,30,32
369141247,10,10
369141874,15,29
369142846,10,10
369143000,15,15
369144497,15,20
369149003,30,30
369149023,10,10
369149067,30,30
369149969,10,25
369150140,15,15
369151849,10,16
369151997,10,11
369152105,15,16
369152172,30,37
369152763,10,86
369152835,30,31
369153510,30,67
369153709,15,22
369153880,15,26
369154260,30,30
369154298,30,31
369154911,10,21
369154936,15,15
369154958,30,30
369155011,30,30
369155297,30,31
369157109,30,30
369157211,30,30
369157543,10,12
369158226,10,28
369159605,10,27
369160344,15,19
369161056,10,50
369161110,10,15
369161541,30,76
369161886,15,31
369163198,15,15
369164256,10,33
369164634,10,18
369165157,15,15
369166098,30,32
369167385,15,15
369167402,30,30
369167490,30,30
369167954,15,20
369168279,10,63
369169132,15,38
369169167,10,35
369169875,10,11
369169929,15,15
369170246,30,34
369170617,10,16
369170680,30,30
369172458,15,18
369173323,30,30
369173339,10,11
369173559,10,29
369173910,10,10
369174011,10,18
369174054,30,30
369174701,30,30
369175023,15,16
369175024,10,13
369175223,10,12
369175324,15,15
369175597,15,15
369175798,10,10
369175826,30,30
369176168,10,53
369176184,10,10
369176528,15,15
369176822,15,15
369176912,10,15
369177143,10,10
369177729,10,47
369178120,30,30
369178191,10,20
369178573,15,15
369178918,15,15
369179915,10,34
369180635,15,16
369180827,10,42
369181261,15,35
369181512,10,42
369182004,10,22
369182085,10,10
369182095,15,17
369182197,30,30
369182571,10,10
369182581,30,32
369182964,10,28
369182976,10,11
369183118,10,17
369183286,15,15
369183643,30,79
369183745,10,14
369184044,15,24
369184312,10,32
369184499,30,30
369184697,10,22
369186084,15,18
369186328,10,10
369186347,10,35
369187339,15,21
369187363,15,15
369187467,15,26
369188323,30,31
369188483,30,30
369189617,15,15
369189723,10,11
369190137,15,15
369190357,15,15
369190883,30,60
369191353,10,71
369191484,10,11
369191619,30,30
369191775,30,30
369192114,10,23
369192170,10,57
369192522,15,25
369192812,30,30
369193101,30,48
369193318,15,18
369193815,10,66
369194390,30,39
369194436,15,15
369194455,10,12
369194482,15,15
369194528,15,17
369194860,15,29
369195406,15,15
369195428,10,41
369195454,30,61
369195621,15,15
369195700,15,32
369195723,30,30
369195743,10,46
369195828,30,30
369196888,10,75
369196896,15,24
369197490,10,44
369197912,10,31
369198125,15,15
369198305,10,10
369198383,15,16
369198456,15,19
369199238,15,19
369199313,30,30
369199344,10,40
369199402,30,32
369199443,15,15
369199586,30,31
369199697,30,30
369200449,30,30
369200496,15,19
369201243,10,11
369201592,15,24
369201651,10,46
369202009,15,16
369202246,15,23
369202802,10,13
369202871,10,25
369203152,10,10
369203343,10,41
369203683,15,15
369203904,10,12
369204196,30,30
369204293,15,26
369204617,30,98
369204720,30,35
369205367,30,30
369206034,15,17
369206094,15,15
369206624,10,10
369206812,30,30
369207016,30,31
369207092,10,11
369207361,10,48
369207978,30,30
369208227,15,28
369208595,10,10
369208660,30,30
369208996,30,33
369209181,15,19
369209491,15,16
369210572,15,15
369211092,15,15
369211178,10,15
369211343,10,28
369211929,30,30
369212327,30,32
369213403,10,45
369213431,30,31
369213701,10,41
369213765,10,49
369214116,15,24
369214232,15,15
369214848,10,29
369214983,15,20
369215022,30,32
369215040,10,10
369215329,15,16
369215670,30,30
369215801,30,33
369215960,30,31
369216767,15,15
369216854,10,35
369216930,30,30
369217413,15,18
369217923,15,22
369217970,30,30
369218240,30,33
369218594,10,41
369218626,15,15
369220171,30,30
369220202,15,26
369221763,10,101
369221879,15,15
369221985,15,16
369221998,30,30
369222512,10,15
369222641,10,62
369222878,15,15
369222882,15,18
369223497,15,17
369223811,15,25
369225581,10,70
369225933,365,365
369226079,10,67
369226474,30,30
369226593,10,13
369227075,10,10
369227600,10,11
369227667,30,30
369227719,30,30
369228039,10,10
369228672,10,10
369228741,15,31
369229295,15,15
369229544,10,44
369229884,30,30
369230078,10,23
369230168,15,16
369230522,15,16
369230739,30,30
369230843,30,30
369231945,15,15
369232205,15,15
369232284,10,10
369232885,15,15
369233447,10,12
369233455,30,31
369233618,15,20
369233833,30,36
369234734,10,34
369234959,10,10
369235212,30,32
369235561,30,30
369235921,15,15
369236128,10,36
369236175,10,10
369236250,10,35
369236408,30,30
369236554,10,55
369236618,10,40
369236724,10,14
369237112,10,10
369237586,15,16
369237921,15,16
369237935,30,34
369238199,15,20
369238401,30,40
369238653,30,30
369238754,10,30
369238829,10,120
369238846,10,13
369238995,10,10
369239015,30,30
369239033,30,30
369239140,10,10
369239428,15,17
369239794,10,10
369240500,10,31
369241219,15,15
369241281,30,36
369242036,30,37
369242490,10,10
369242761,15,15
369242839,10,10
369242940,15,15
369243005,15,25
369243285,30,30
369245132,10,23
369245822,15,30
369246071,10,10
369246244,15,31
369246571,10,65
369246603,10,81
369247185,15,33
369247220,15,15
369247589,10,16
369248419,10,22
369249057,10,10
369249759,30,30
369251528,30,31
369251763,15,17
369252083,10,10
369252319,30,31
369252347,30,30
369252881,15,15
369253484,10,10
369253775,15,15
369254344,30,30
369254414,30,31
369254529,10,12
369254804,30,47
369254841,15,21
369255113,30,30
369255207,15,15
369255831,30,30
369255924,10,10
369256035,10,10
369256174,30,36
369256423,90,90
369257266,10,21
369258389,10,62
369258760,15,15
369259099,10,41
369259202,10,33
369259498,15,19
369259499,30,39
369260255,10,11
369260515,30,43
369260587,15,15
369261207,30,30
369261371,30,59
369261487,30,30
369261991,10,14
369264228,15,15
369264248,10,13
369264291,30,39
369264295,180,180
369266606,15,16
369269457,10,99
369269688,15,15
369269994,15,15
369270539,30,30
369271080,10,15
369271787,10,45
369272152,10,38
369272338,30,35
369272575,15,15
369273990,15,20
369274385,10,74
369275353,30,30
369275374,15,15
369275529,10,18
369275578,15,17
369275655,15,15
369275663,15,25
369275842,10,10
369275897,10,11
369276137,30,41
369277143,10,10
369277349,15,15
369277573,15,18
369278847,10,57
369279264,15,15
369279426,30,45
369279849,15,15
369279980,15,15
369280173,30,30
369280376,30,35
369281145,15,15
369281566,15,25
369281708,15,30
369281836,30,33
369282959,10,14
369283047,30,30
369283448,30,30
